review_id,user_id,business_id,stars,useful,funny,cool,text,date
MIvAWbDNBsj5veOvsftNgw,758g6NGLp9deCbvowz62Ww,z6SVTb9eFIcWVpKXIfFEvQ,4,0,0,0,"Sometimes I just head on over to Kingsway if I need a little shopping fix, instead of battling the crowds at West Ed. They've got lululemon, Jacob, Danier, Gap, Club Monaco, American Eagle, and a variety of other shops that work for me, and it's never so busy you have to brush past people in the halls. 

I sometimes just go for the food -they've got New York Fries, Orange Julius, Poppin' pop corn, Booster Juice, Extreme Pita, Bad Ass Jack's and other choices. 

The food court has a ton of seating. It's never completely full. There's a Zellers and a dollar store and a Sears. I just wish they had a Bay and a movie theatre to round it out a bit. Otherwise, Kingsway is as good a mall as I need.",2008-12-03 20:05:18
8KsAOhkgxmRVL_xqcOh0oQ,5LBa1w6O84T4wk4JU1l5Hw,VeqkfRUzZAKlQer3npXPdQ,1,0,1,0,"So my favourite Indian in St Louis is still Spice and Grill on Olive, Husband said lets have a change so we tried out Indias Kitchen this evening and ordered a portion of the goat curry.

Sorry to say this curry was not great, the sauce was very heavy on the salt and tomato and the goat was tough as an old boot, the naan bread was below mediocre. Only nice thing was the rice.  Very Very dissapointed",2013-09-04 00:59:33
Sk9DcKI55f0s_253vc50Ig,ZINyxsYek_RF6jrUmQ_zDw,Es39sSDXiReBthHLBSD_Xw,4,2,0,1,"Yes, it's a little pricey, but it was darned near worth it. 
It certainly didn't seem a priority to get us our menus, but once they did, the service was pretty on point. The bread was good. I ordered a chopped salad and a crab cake, and the hub got a crab cake sandwich with fries. We had water to drink, no appetizers-walked out for $45 with tip. The food came quickly.  My food was great-and I'm no salad eater. The crab cake was quality, fries were good. 
Another drawback is that we had to sit in the bar area bc it was after 9. The table was the size of a chair, 3 plates were too much.

P.S. i used my bank card, and noticed that I was charged significantly more than I agreed to, so I called the restaurant. The manager said it's a banking glitch, and should correct itself before the money comes out of my account... It better.",2011-02-14 03:34:58
-gByzTOEA54VenG3s3EqRA,xy73BfEs7UKuT1PImQWM1g,WIv5kTb_P3jnngPkMeRRNw,2,0,1,0,"I am sort of a sushi snob. 

I'm going to be honest. This was literally the worst sushi Ive ever had.  It was warm... WARM! (and NO! it wasn't tempura).

I also paid $3 for a side salad which was literally iceberg lettuce. 

Nope... no spring mix...no romaine...no iceberg with slivers of carrots or even purple cabbage... LITERALLY just iceberg. I was puzzled and then angry and then i had to smirk and whisper, ""well played my friend... well played"".

I will never be back..

Check and Mate.",2013-10-03 20:21:34
GHyyQunPh8YubLtk6FlftQ,Yr7tRi9b5-Na2FWP5ihG2A,gCcJTKC40CL0XtYYGfcXDw,4,0,0,0,"My partner and I split the vegetarian platter and left stuffed! Delicious food, very kind and attentive staff.  Will help you make decisions on ordering and certainly won't take advantage of you. Will definitely be back.",2013-10-24 02:26:09
XHFOnP_cEiqRRc8_i1rJtQ,gqgX3uu-9-3MJzLdOH8ZtA,cB_9eHHfo9me96cZup-lZQ,1,1,2,0,"I have never stayed at a hotel so ghetto. Sure the atmosphere is great and very classy looking. However the staff is the opposite. First of all, my friend booked us a suite for the bachelorette party she was planning. They gave us two separate rooms and my friend had to beg for them to be at least next door to each other since they ran out of suites. Then to make up for it, they threw in free valet. The next day her car had been keyed on her door when the valet brought it from the parking garage. Seriously? Worst experience and I certainly won't ever be back.",2015-01-18 18:05:56
WwdgjZvARA-p7IU4I4Iqbw,1cFrIQsRvzrsqn-1zs_0Fg,_IYHl6J9iB3lbeJq27pbsg,5,1,0,0,I've been to this place in numerous occasions and I have never been disappointed! My friend and I are traveling to Puerto Rico and my mother in law wanted Tamales! They were very accommodating and gave us free samples and offer to cook them and pack them for us! Great place and very friendly staff!,2015-08-30 17:20:47
hoFBjn6qNY1V4_ZT9gJB3g,AXBsPgSbyjGkAqPLSwiTYg,P50W1jWWLTFjuEUdkGZJdA,1,2,0,0,"Wish I had read the reviews before we stopped for dinner.  When we arrived there were only two other tables of patrons and a handful of people at the bar.   They promptly took our food order, but we waited 50 minutes for it to be delivered.   It was only a burger and a pork tenderloin sandwich.   Not sure why we didn't leave other than the fact we were watching football.  Food was just ok.

The people at the bar were so loud, offensive and obnoxious that I felt uncomfortable for an older couple that was dining.    What kind of management allows this kind of behavior?   

This place won't last.",2014-11-30 02:13:27
gJvP54OrwhunN3v_fYch4w,oxRTQG2dgff8benlkytpdg,6kAXOzE7fqaBZINQV_-_mg,4,1,0,1,"i enjoyed the experience eating here and will definitely go back.

first of all, there are vegetarian options on the menu. we started with the veggie spring rolls which were hot, crisp, and delicious. my husband had the duck and rice vermicelli soup which we both agreed was great in a yummy, savory broth. i had the beef pho which i didn't care for because the meat was a bit grisly and i'm not a fan of tripe. i've not eaten a lot of pho and wasn't sure what to order, though. they offer several different beef cuts and i should have picked a different one. next time. also, the regular serving size was way more than enough. i don't think either of us could have come close to finishing the largest bowls.

the restaurant was clean and quiet with a sparse, yet very 80s decor. the server was quick and attentive.",2010-01-09 21:53:11
K7W2UaUGJvpbqiqObRhQQQ,Xj4NPAq2efs4mzS4kFHGyQ,eMiN8nm70jjKg8izikVWDA,3,0,0,0,"3.5 stars.

Chickie's and Pete's is a friendly sports bar, particularly for women, and it has lots of seating for Sunday games. I appreciate the sound booth in the sky, as it means that (admittedly bad) music is played during the commercials, along with special themes for Eagles fans. And, the place seems to be smoke free.

But, I am not impressed by the famous crab fries, which are crinkled, lightly fried, and seasoned with garlic, chili pepper, and salt. Something about the congealed cheese sauce detracts from the entire experience, and I also prefer my fries to be piping hot. However, there are towers of beer available (complete with taps), which is pleasantly tacky. 

With loads of space, booming sound, cute servers, and rowdy fans, Chickie's and Pete's is a perfect place to catch a game.",2009-10-14 15:05:13
XZklVaG-Lt4rJMe3ahxERg,RHpCcdTbnBkgpdTYvbbTcw,pSmOH4a3HNNpYM82J5ycLA,4,0,0,0,Pancake Pantry is an institution in Nashville. A place to see country stars and have a great breakfast. Pancakes are good. It's a thing to do in Nashville. Plan to stand in line and enjoy the conversation.,2011-04-22 02:14:00
qvCNnSkDqjg3oCexS1-juQ,MBqmvYqNnq6OmQQYqivHeQ,qq6vsh6ZEshfv4mTdrjA0g,3,0,0,0,"I have been a loyal customer at Magasin Cafe for years, it's what made me fall in love with Vietnamese food. Since Magasin Cafe has closerd for renovations I came to Magasin Kitcheb to curb my weekly pho cravings. The food and service were good- even the chopped was seasoned better than the other location. However, paying more money for the same meal and the restaurants atmosphere deters the ranking. Quality food and service will continue to keep me a loyal customer.",2017-08-16 19:14:08
vNt56WcULXzTbuHwUlMG3Q,MLjsIHbz1UWQ65wGSs0Cqw,Wr2k0Vz8RbcumYulp-jIrA,5,0,0,0,"I love this place...stop whenever I can; either at this location or the Philadelphia one. I could eat the cumin style lamb every day of the week. But honestly, all of their food is good. I'm definitely a fan of their rabbit appetizer. People can argue about how authentically Sichuan it is...whatever. The only place I've actually had Sichuan food taste exactly like they serve in Sichuan Province was when I went to Chengdu. This place is well worth eating at.",2015-05-12 18:07:21
0-8YJMqAill6hdhjlQfkbA,5W6Vqa03AyAurgiaDwTVfA,2l8WHcEiwFW0wEvopwa8_A,2,4,6,3,"A quasi political rant and a store review all wrapped in one, so enjoy. 

Ever since Target hit the scene I really have to ask, ""Who even goes to Kmart anymore?"" I asked this to myself out loud the other day as I had to get my meds filled due to a sinus infection. No one looked at me odd, as there seemed to be several people talking to themselves. I now go here because of the stolid contractual war between Express Scripts and Walgreens. Thanks you two....idiots.....qausi-political rant over.

This store is harshly bright, rather dingy, and the selections, especially in the electronic section, are on the cheaper end.  On top of that, I've found the mainstream DVD and Blu-Ray movies are overpriced.  I laughed at the men's area, especially the young man's department, as they had a tv with music videos playing. I laughed because it just seemed a lame attempt to be cool and creating a shopping experience that you will find at a department store like Macy's or Dillard's. This is hard to create when everything is whitewashed. You will feel like you are in that August Burns Red's ""Whitewashed.""  The best WTF moment is discovering the opportunity to purchase Joe Boxer male thongs. Who knew that Kmart cared about male panty line?

One great tip is you can find patio furniture cheap during the off season and clearance days. I bought a great patio table for under $50. So, keep that in mind.

The extra star is for the pharmacy, as they filled my prescription out efficiently and with the greatest of ease. The hours are little later than Target.  No problems there and credit when credit is due!

The later 80s quote, ""K-Mart sucks"", remains as true as ever and who knows, you may even bump into someone who still dresses from that Tom Cruise era who cares about male panty line. One never knows?",2012-03-31 12:55:01
OC5nTy1jWjlz5_FiKFbU0Q,DKnsz2rmUkAs0jZ7Qd61WA,oQ5CPRt0R3AzFvcjNOqB1w,4,0,0,0,"The Tuck Special. So good I would drive all the way back out to Nashville from TX just to have it again. It's a mix of strange ingredients- brisket, egg, pimento cheese but combined they are an amazing flavor combination. My husband didn't care for the BBQ sauce on the table, but meat was pretty good. I can see how this place gets crowded, but if you have patience and look up the menu ahead of time, it should be manageable.",2016-09-06 18:30:56
gPphW4O_XNsmqhqRAQ6qBw,ijfCVc5I5AGDbAq6RCaj6Q,8G4mt9y5mRg161XBs-hePw,1,1,0,0,The restaurant smelled like a toilet.  I couldn't stand it.  My daughter and I got the meals to go and the guy put them in the same box.  She doesn't eat fish and that is what I got.  I know it's a sushi restaurant but she likes the California rolls.  I got the spicy tuna roll.  It was mediocre.  My daughter did enjoyed hers.  Will not be going back.,2015-03-05 00:30:24
JdKl3gf7xLkxwn2uUrMmgg,TmdJhSSDABdUwuci8HhbBw,cXSyVvOr9YRN9diDkaWs0Q,3,1,0,1,"Love the food. Big portions, interesting and ever changing menue. The only issues i have are that the seating is cramped, too loud for conversation and the coffe is not as good as Sabrina's.

The latkas are always perfect and the bacon is the best I ahve had in Philly.",2008-05-06 18:40:32
r34W_h6NEMvBIpT2h53GQw,p0tP-O8y7rhJKd1iFirgwQ,t0XZeA0MP0P66QyLQn_NUw,5,0,0,0,"This is a must get when you come to Reno is Yellow Subs. Ask for the sprouts on your sub and you won't regret it. It is way better then  anywhere I've ever been. The people are totally down to earth and always are nice and Stack your sub with only the best. Only the best and I recommend this to anyone who loves subs and loves food. Oh and there Tank Tops and T-shirts, priceless, I have a tank myself and represent it anywhere I go. Will be going there again in the future. 5 stars because the service was fast, people were nice, food was amazing, seating made you feel closer to your peers with more conversation movement back and forth and a great environment.",2016-07-15 07:24:31
fD6OZa4gKbYQ3KXBL05B6Q,nNwt6CpVXwprulh_v5CPzg,ySSOZ_fz7wMhfjhWKzdR-w,3,0,0,0,Tina I believe was our waitress.. I'm not sure if I want to give 3 or 4 stars. Its just that the initial wait was kinda long. But it was my first time eating the food and I thought it was pretty good. I liked my side salad too!,2013-01-03 07:11:49
cuBwtPrWFwo7VWRNHXlySQ,WSnkenwrfdhW0eM_vs2Iqw,wnjFEC-w0qWnyDnO8k1RpA,5,0,0,0,"Love!! Our new favorite local spot. We've gone a few times since they opened and it's always a good ambiance, and great food. The drinks are great, the salsa is super yummy, and the salads are very much entree sized. Bring your friends, sit outside, grab a margarita and enjoy!",2018-07-08 17:33:40
psxbpQH6lDnBpXli53uxIw,HlSzWDRcShtuUHImvGzq2g,7R_LxvRPu3qMc8xMhP0POw,4,1,1,0,"Great service, food was ok..  Wish the soups were served warmer, and my steak was cooked well done, when requested medium. 

However the service was excellent.",2014-11-30 00:22:05
_UJt6A57MmdanQoYr4dx2A,kfiBpwAZFxAo_RcrBmQjbA,bdth7r1brx9yRU7sYwF9jQ,3,3,0,1,"Despite it's great reviews by other Yelpers, I was not that blown away by Nippon Tei. 

My roommate and I were craving sushi and were recommended to come here by Yelp and a friend so we decided to give it a shot. 

First off, they get bonus points for serving FREE edemame as an appetizer. I usually pay $4 to $5 for it at other sushi restaurants. The mango sake drink I have was alright, but not worth the price I paid for it. 

On to the main event...SUSHI! We had the philly roll, tempura roll, tuna roll, and california roll. They were all yummy, but I would have to say I have had better. Actually, out of the hand-full of sushi restaurants I have tried, this was the worst sushi I have tried, but I cannot say the sushi was bad by any means. Don't get me wrong, it was still tasty. 

The other big thing was that the rolls were actually falling apart. I have never had this happen. Therefore, I can say that the presentation and the ability to get the sushi from the plate to my mouth without falling apart did make me unhappy. 

I am willing to come back to Nippon Tei, but I have to say I already have my other favorites. The prices were average compared to other sushi bars, so that won't really help them out either when it comes to bringing me back. We will see!",2010-08-22 04:33:06
0gFENhAB6mfMwL1V0Z2fWw,6O_FYCuqBqsTcWGGTvvjSQ,WQ832PDnsDshhbQFm83ISg,1,0,0,0,"Went to see Star Wars Rogue One yesterday in 3D.  Buying the tickets was a breeze, and the atmosphere was inviting.  Found the comfortable seats with no problem and ordered right away before the movie began.  I ordered pretzel sticks - food was hot, prompt & delicious.  I was excited for the movie to begin.  Once the advertisements were done and the movie started, that's when I noticed something wasn't right.  The entire screen was so dark that I was not able to make out the faces of the actors on the screen.  I kept lifting up the 3D glasses to see if it made a difference - nope.  The two people seated next to me were noticing the same and complaining.  I thought that maybe this is how the movie was filmed?  Then it got worse.  Even with the 3D glasses on, the shadows in the background on the screen were double and there was no discerning most actors' faces at all.  I got up and went to the lobby and asked for the manager.  The gentleman wore a blue shirt, middle age with a beard, said that this was the 3D experience, it was a ""closed-system"" and there was nothing he could do.  I simply asked him to come with me into the theater to see with his own eyes how dark it was.  He would not and did not.  I suspect this wasn't the first time he's heard this from a customer.  I've seen normal movies at this location before, but this was my first, and last experience with their 3D in room #1.",2016-12-19 16:42:59
Kj7HMhdzGih7D7FCL13OOw,2uEiUCdT57UeaVkL8mjIqg,HcEOK1WiOpHvhZtp7PkRmg,1,1,0,1,"Overpriced for average food served warm (not hot) by servers who had trouble saying the names of the dishes and seemed in a rush to give us our bill when the place was more than half empty (on a Saturday night). When one of the servers came over to check on the $23 pork chop (which was not listed in the menu - $18 price was), my spouse commented there was a lot of fat....she seemed baffled by his comment, then walked away! The ""ropa vieja"" dish was good, but overpriced for being served in moderate portion. The menu prices did not reflect the ambiance (random plastic container boxes placed on a nearby table nor the sagging knitted item hanging over our table - it looks like there should've been a lamp in it).",2013-05-29 03:08:05
lyHHV0jehKe34uwm1rAVsw,GZkFjlhsCmIxkxPywouEKQ,ZhCnKe7U1TsHWnAlXl8Isw,3,0,0,0,"Should have listened to other reviews--we were kind of disappointed.  The layout of the restaurant is interesting in that it's made to look sort of like the inside of a chicken coop (made for people).  However, the food was overpriced and underwhelming.  We ate from the Sunday brunch menu--only decent value on the menu is the chicken strips and fries.  My wife ordered the seasonal salad, which was comically small and was way short on the actual lettuce (and not cheap either).  Chicken was good, but nothing better than Raising Canes in my opinion.  Service and food seemed on the slow side, especially with the small crowd.",2016-07-03 21:55:50
wUHUieO_gckt0HcrrI63PQ,5ucOKo929N6dPfNjLuFoEA,Dv6RfXLYe1atjgz3Xf4GGw,5,1,0,0,"Wow. I am not a vegetarian, nor am I a health-food nut (except for my random ""diet"" binges) but this place is awesome. A co-worker talked me into trying it out one day (by going there and getting me something and putting it in front of me) and she created a monster. I may not order every day but I sure do think about them. And their delicious salads! Every time I go there I am greeted with a smile and there are tons of other people waiting for their food, as well. Good company =)",2013-02-22 00:48:28
AjH2OSOcGUrTf__5eRVVjw,CfPivYrFhdhm6o7a8g0RMg,BJsImYl47kF-98HWXm0Dvg,1,1,0,0,"Only giving a 1 because there is nothing lower!!! Angie
Gave me the worst haircut I've ever had!!! I came in with 2 photos of the cut I wanted came out with my hair looking NOTHING like the photos!!  Even when pointed out to her she didn't not pay attention to what she was doing.  Came out basically having a mans flattop!  Would never go to this place again!!! Nothing like going into the Holidays with a crappie haircut. Thank you!! Angie and Regis Hair salon!!",2016-11-22 00:51:45
Zu6bgZauDRpbjosFFO7p2w,9yxxvX5ySJSylQk3LMWzIQ,vD2jzpPv4iyOLKzITscGvA,5,0,0,0,"Perfect place for a date night. The sweet potato nachos and the ""breakfast"" we're to die for! Really everything we tried was delicious...I can't wait to go back again.",2013-01-28 05:44:03
c-usX9SzJAC5BA0R6iNNJw,wi3Z-T067mYLoiK2DQWRMw,quCIR7UcrMmpaKXYwet8pw,5,0,0,0,"We had dinner at Convivio right after it opened and we will definitely go back. There were a few minor quirks with the service and with wine being out of stock, but I'm chalking it up to the fact that it just opened and they were working out the kinks. The owner visited our table and he could not have been nicer or more gracious. The food was excellent...nothing to change there! I had the tortelloni pansotti, and i think it was the best pasta I've ever had. I'm sure we will be frequent diners .",2016-12-19 23:56:46
4MsqB18bYyuf0JnDzhKEsg,fYdZBNP2UMn19O5KaI4CGg,TghRoAMx43V-9l7mH-SENg,4,2,0,0,"After driving pass all the seafood restaurants around Clearwater Beach, I knew wanted seafood right there and then. I wasn't familiar with the area and did not do any yelping before hand, so was pretty hesitant to just blindly pick a restaurant.  Finally, after a long day at the beach, we made a quick walk across the street to all the restaurants and thats when we stumbled into Crabby Bill's. We ordered the $25 bucket of steamed seafood. It was decent, not necessarily the best fresh seafood. This was just a quick snack that I shared with one other person to keep us going before our big dinner at Bern's Steak House that we had reservation for a couple hours later.",2012-09-11 04:15:20
7Ki1tkHP23P2i--9qsTRdg,-G7Zkl1wIWBBmD0KRy_sCw,IbndcMURguByburM72o3SA,5,9,6,4,"Just finished a State Street Kitchen, Grilled Chicken, Spinach, Swiss and Honey Mustard Sub.  To kick it up a notch I stuffed in Jalapeno Chips for a spicy crunch. 
It was great on an afternoon when autumn is starting to assert itself with bluster.  

This excellent local establishment continues to turn out first rate creative dishes thanks to the ever-present Micha, and her friendly staff.  It has become my most constant breakfast companion, and often my lunch date, as well.  

If you have not been in for a taste of home cooking with a Korean flare, you don't know what you are missing. 

Find a way to get there.  Sit down and become part of the family.",2013-10-24 18:13:21
NqLiYY3UYyMJMMf8HL6zdw,N3INEKpg6VVVeHBBld8Gtw,5v9Voa4a5MON7mAQO3gV3A,5,0,0,0,awesome place.  good food. nice people.  rotating specials.  all home made.  what else do you want?  Chicken salad is a great pickup to make sandwiches at home.,2018-07-17 14:35:05
au9AZ-eeVBJ_3KcB05jCrg,c-1P_Hx6J-Dr8UzpRMwO3Q,WecgAHgzAPLOmM-6-Iga2A,2,0,0,0,"I'm rating this based on the service and not the food. I am a sales administrator at a hotel. Typically, many places offer a hospitality discount because we do refer guests different places. Front desk told me I should try this place as they give a decent discount. I called to place my order and wasn't really able to say what I liked b/c the girl who answered would cut me off to finish my statement.(she wasn't in the best mood) We get to the end of the order and she asks me am I a guest or an employee. I told her an employee. She asked my title. I told her. She gives me a total and I asked her about the discount. She says it's only for front desk. I'm shocked that this is a departmental thing 1 and 2 I'm thinking to myself, ""I'm in sales. I get groups of people here. They ALWAYS asked for recommendations."" I said well should I hang up and have front desk place my order? She huffed and puffed and then said ""well i'll give it to you this time but please dont abuse it."" I was so shocked at how rude she was. So when I finally got my food, I tipped the driver and gave him their menus back and said we will no longer be doing business with you guys. She didnt know SALES is in charge of who the front desk can recommend. Her name was Neisha.The food was good though.",2015-09-24 19:21:28
xTjq12ca41rbsIJVnYgZiQ,GdxMEY3xa3C_w-yfSRxEdw,cdstmGcsGhFunXColCUhuA,5,0,0,0,Always the sweetest ladies! Appointments never take forever and barely any wait time!,2018-06-19 12:55:44
MJjWo6VjPZbpwDrAy1Uf0w,uxSJNuWrpb1mNePNnHF_wA,NV6zZPb5OGVpyX4JrSzUPg,2,1,0,0,"We won't be back. We got the Brussel sprouts and they tasted like pure salt. Our server sent them back and we got another batch and they tasted exactly the same. My husband got the burger and it was okay but the fries that came with it tasted like pure salt also. Maybe the cook working this night was just a little heavy handed on the salt, I don't know. I got the flank steak and it was okay. I wouldn't rave about it or ever get it again. Our cocktails were good and the atmosphere was nice, but we were really disappointed with the food :(",2017-12-16 02:30:22
lQF3kV6JazQ8chYr4ZKG4w,LXvn-Wl2Sjzvl_7TxK-x6g,gGyqnAlpFrka_qzpO7j4lQ,5,0,0,0,"I love going to Phillies games sooo much and this stadium definitely adds to the experience. I was never a big baseball fan until about a couple of years ago, when my bf introduced me to the wonder that is the Phils- instant love. Sure,my first Phils game was the 10, 000 loss but whatever. The places has a open feeling, and never feels clausterphobic. The only time i've felt that I had bad seats was when we sat right under neath the scoreboard, and I had to keep on looking up.  I like how you can wander about and watch the game from the lower levels, and that despite it's a sold out game, it never feels cramped or you're really aching to get around the stadium. They have a lot of great food (lots of variety) and the facilities are always clean- both are numerous, so I'm never waiting in line.  I am missing baseball season and I cannot wait until April! Go Phillies!",2008-12-03 16:13:28
pPKI8l5FuX3aOHCQAlsfsg,5MLTOOiFGu_-PIyjhHIs-g,rVhsjZWk_u20TDcvwhbdyQ,4,3,0,1,"My boyfriend and I decided to stop by for lunch yesterday, and I am so glad we did. I ordered a side of beans, chips and salsa, and guacamole. He ordered two steak tacos and a side of rice. The beans are hands down my favorite I've had from a mexican restaurant.  My only complaint is that, unfortunately you do not get a very big portion. The salsa is so fresh tasting and delicious-very cilantro forward, and the chips were nice, thick and crunchy without being oily at all. Take note though, chips and salsa are not included with your purchase and must be bought separately. Now let me get to the best part-the made to order, chunky guacamole. The hardy chips would definitely withstand this heavy duty guac, but I opted instead for tortillas as my vessel to stuff it with along with my beans and salsa. The hot sauces were anything but, though admittedly my tolerance to spices may be higher than the average persons. While I had a great eating experience, my boyfriend did not. He said the meat was of low quality and quite flavorless. He did say he would give it another shot though!",2015-06-08 18:10:38
raMmqAddReOruHYmUTdT9Q,o72LSEPHKu1oQcpXeIVlag,qdpdUjdkEUpzYDdce2yZng,4,2,0,0,"I love this place. It's been in La Cumbre Plaza for I don't know how long now. If you are looking for a good sandwich look no further. All of the ingredients taste fresh, and their bread rolls are amazing. They are nice and soft, not with that cut the roof of your mouth crust. Being born and raise in Santa Barbara, actually just down the street, I have been coming here for some years now. I've tried probably over half of their sandwiches and all have been good, so good it's hard to pick a favorite.  In addition, I cannot forget to mention their awesome soda selection, so awesome I cannot hesitate to try something different with every visit. You won't find anything super fancy or exotic, like a roasted duck pastrami sandwich here, but if you're a local or just passing through and feel like having a great sandwich with good fresh ingredients swing by Plaza Deli and grab a bite.",2017-05-13 04:43:30
VSUoe2zIkrYYZySztDA_Lg,A3gEkJ0lvC1-37KPMNTehg,5_sby6qh9I6rwnSuoURSaQ,4,3,0,1,I think this Nordstrom's shoe department is better than other locations.  There was a lot of variety and they carry some higher end lines here.  The sales professionals were very good.  A gentleman named Erwin helped me locate two pairs of shoes throughout the Nordstrom's network AND price matched them to Bloomingdale's clearance sale price.  And no charge for shipping and handling.  Nordstrom's has won my loyalty due to the very high level of customer service!,2009-03-01 01:54:35
YPrUSWTzdbOQnRShO8caPw,Q503wfkVgYYRisTYSyWYww,oha2U5XJzc6IQdenpsxN1Q,3,2,0,1,"A small aquarium that is interesting mainly for kids.  They have a shark feeding show and stingrays that you can pet and buy food to feed.  It is not the first place i would go in Tarpon Springa, but it is ok, small children seem to like it.",2008-12-06 04:05:35
KEY5K6jrl18LLtyZ8bfDxg,_2kdAzmaR6KrWzjBMLoiog,KgozvZ1UFfXuJToqe8CfQg,4,0,0,0,"Nothing extraordinary, but if you want some simple Chinese takeout, this is the best place around. The food seems less greasy than you sometimes find and the people are super nice.",2015-11-06 00:02:47
wJW1E6IBVWpVf3w50DfCKg,xGxrRm_FfCLd7NXwKEzshw,qdL-EbgoA7Gq_2u4e4YvLw,5,0,0,0,"Quaint place with great ambience, food and service. I had the Shrimp Po Boy. It was delicious. The fries and cole slaw were perfect side dishes. This was my first visit. Definitely not my last.",2015-10-23 16:31:05
QXh4TqGlBYz_raDaCXMlOg,L1ayZt4pBRKhO00OhUaLAw,neWdmzHgbpqSx62jynDd7A,3,0,0,0,"Broussard's was pretty good when I went there a few weeks ago. I had a Groupon that was about to expire so I took my parents out to dinner.  I knew going in that Broussards is a very old skool New Orleans restaurant, and it is very nice when you walk in to see the old tile on the walls in the foyer of the building. The courtyard is beautiful and I just had to turn into a tourist and take a picture in front of the fountain with my mom. We were seated and very promptly greeted by the drink guy.  He brought us our water and told us about the extensive wine list, but they were of course out of the Pinot Grigio that I ordered.  He successfully suggested a Chardonnay for me instead and I was happy. The head waiter came out and explained with great detail the specials for the night, but I went for menu regulars, the maytag blue cheese salad and the pecan crusted drum. I wanted more salad, it was so good, I ate it up so fast. The drum was excellent too. It had this soy butter sauce on it that was so good and topped with crawfish. I was definitely happy with my meal and glad I had the experience. What makes me knock off two stars is that though the foyer's vintage appeal is nice and the courtyard is beautiful, I feel like the dining room needs an upgrade.  The chandeliers on the walls in the main dining room are very reminiscent of the hallways of my grandmother's assisted living home. I think its just one of those places I am glad to say I've been to, but I don't think I will choose to go there again.",2012-08-14 23:47:30
XT_3UpEhO5eJIFxevnv_Yw,0WqEkKMu03irkMiEtsFxZg,GBTPC53ZrG1ZBY3DT8Mbcw,4,0,0,0,"Service is excellent. Atmosphere is great. The raw bar was fantastic. Those were the best Alaskan crab legs I've had. Well worth splurging for them. 

My friends were drawn in by the awesome looking burger they had, and indeed the burgers were all they hoped for. It came with a generous portion of crispy fries. But if you want anything else besides the $17 burgers, expect to spend over $30 for your entree. While the ambience feels and looks casual, it is fine dining.

Unfortunately, the waiter did sell the shrimp and grits with the additional crab as ""heaven in his mouth"", but that it was not. I've had better shrimp and grits in Atlanta, and there is no reasonable way you should be paying $30 for shrimp and GRITS. Without the crab, it was still over $20.

But everything else was great. Drinks were delicious. Everything came out pretty quickly. Oh, when we mentioned we were visiting from out of town, the waiter was nice enough to give us a complimentary appetizer of the cool pizza to start. It was great but the name is hard to say or remember. And the rabbit and chicken liver pate was super worth since it comes in a huge mason jar.

I recommend sticking to the drinks, appetizers, and burgers and you'll be a pretty happy camper.",2015-02-02 07:25:28
xuo21L3XGyoITxQwsllEZQ,7QeQxjJ1lY6HKqWNqD9L8w,fdjzXyPw1Zt2avRokULJOw,5,0,0,0,"I love Doan's. It's the kind of place you have a ""usual"" and every time you have it, it's just as good as the last time. They staff is friendly and speedy so if you don't have a long lunch it's a great place to go.",2015-03-19 06:40:08
GnuFKewHFclApqd_yXnnjw,JW5W4OZCohTvZlRF1jzrTg,u7_3L1NBWgxhBM_B-cmmnA,4,0,0,0,This amazing brick oven pizza joint gets better every time I go. The last I time I went I got a Rotolo and a prosciutto pizza. The Rotolo is dough wrapped around mortadella and ricotta cheese and topped with pistachios and oil. It is so good. I order it every time. It's about the size of a bun and cost $5. The pizza was amazing. The prosciutto was incredibly tasty. The dough is divine. The service is always great and the beer selection is good. Definitely one of the best pizza places in Philly.,2017-04-30 15:00:27
O9TaIPdLrZ_VnQzwFtNv7A,OIDpKC2p61qVO_spPqw1qA,SKW1zA4nY_SPKkQPmXNHoA,5,2,4,3,"Amazing pizza. AMAZING! After my first bite, I felt like that Oprah Winfrey meme, where her head is thrown back, her mouth is agape and her arms are open wide, and she's screaming, ""You get a car!"" Except it's not Oprah, it's me. And I don't get a car -- I get a pizza. But I felt that excited.  

This is basically the pizza I have been looking for since moving to the Indianapolis area. It's a whole lot of nothing: It's not cut into square pieces. It's not crispy and thin. It's not redolent of oregano. It's thick and chewy, cheesy, greasy, wonderful -- it tastes the way pizza is supposed to taste! I have found my new pizza home.",2015-09-25 01:25:08
njO5cv6jDieJ9FFPN3DStg,GSKPa1JkF9UwfakvNyIv7A,5rryuz2myZJI0EfWtrTMxw,2,0,0,0,"Waited 27 minutes for three teas (no one else was in the store when we came in and ordered). NO tea is worth that long of a wait, especially in Chinatown.",2018-01-21 17:12:54
j1HO0xopMX8sWX84UNiRfQ,oP3oYmqGyylvHxZR8ejGQg,72Y65Cg8MO1t9cWCHpwEQQ,5,0,0,0,"I grew up eating beef sandwiches in Chicago, and this place makes the best beef I've ever had outside of the city. 

Couple of suggestions: Offer a third sandwich size option (bigger!), get sweet peppers, serve fries(!!!), keep the main location off of Mass Ave open year-round, and have longer hours!",2017-09-09 18:22:33
